date,dexalus,dexcaus,dexjpus,dexszus,dexukus
2020-11-27,,,,,
2020-11-30,1.3603591348115902,1.2982,104.38,0.906,0.7497375918428549
2020-12-01,1.3596193065941535,1.2958,104.4,0.9005,0.7467144563918757
2020-12-02,1.352265043948614,1.2934,104.52,0.8961,0.7491759065028468
2020-12-03,1.3433637829124128,1.2875,103.77,0.8906,0.7409602845287493
2020-12-04,1.3444474321054047,1.2797,104.16,0.8908,0.7415647015202076
2020-12-07,1.3424620754463685,1.2796,104.01,0.8892,0.7488953793155096
2020-12-08,1.3487995683841383,1.2808,104.14,0.8886,0.7486150621350501
2020-12-09,1.3421017313112333,1.2791,104.28,0.8901,0.7467144563918757
2020-12-10,1.3297872340425532,1.2727,104.3,0.8878,0.7522756337922215
2020-12-11,1.327668613913967,1.2767,103.88,0.8902,0.7577479730241721
2020-12-14,1.326787846623325,1.2787,104.06,0.8872,0.7505253677574302
2020-12-15,1.3236267372600927,1.273,103.69,0.8859,0.7443799315170463
2020-12-16,1.3218770654329148,1.2755,103.59,0.8861,0.7405761682589054
2020-12-17,1.3123359580052494,1.2715,103.13,0.8841,0.7348078477478139
2020-12-18,1.3131976362442548,1.2776,103.35,0.885,0.7409053863821591
2020-12-21,1.3201320132013201,1.2836,103.44,0.8859,0.7488392990864161
2020-12-22,1.327844907714779,1.2918,103.62,0.8889,0.7491197842535021
2020-12-23,1.3180440226703571,1.2841,103.52,0.8882,0.7401924500370096
2020-12-24,,,,,
2020-12-25,,,,,
2020-12-28,1.321353065539112,1.2871,103.84,0.8898,0.7436602959767978
2020-12-29,1.3118194936376755,1.2794,103.5,0.8838,0.7400828892835998
2020-12-30,1.3017443374121322,1.2764,103.31,0.8832,0.735023888276369
2020-12-31,1.2971851083149566,1.2753,103.19,0.8841,0.7319572536963841
2021-01-01,,,,,
2021-01-04,1.3059945148230376,1.2781,103.19,0.8811,0.7379529186037931
2021-01-05,1.2899896800825594,1.27,102.7,0.8784,0.7342143906020557
2021-01-06,1.284191601386927,1.2685,103.25,0.881,0.7356727727506805
2021-01-07,1.2894906511927788,1.272,103.84,0.8841,0.7379529186037931
2021-01-08,1.2856775520699408,1.2698,103.89,0.8843,0.7362143856290951
2021-01-11,1.2963443090484834,1.2768,104.16,0.8897,0.7395355716609968
2021-01-12,1.2933264355923435,1.2745,104.09,0.8892,0.7332991127080737
2021-01-13,1.2919896640826873,1.271,103.91,0.8874,0.7336218912772358
2021-01-14,1.2836970474967908,1.2633,103.66,0.887,0.7304601899196493
2021-01-15,1.2948336138806165,1.2709,103.8,0.8894,0.735348187366718
2021-01-18,,,,,
2021-01-19,1.2981955082435415,1.2721,103.86,0.8888,0.7338372349012989
2021-01-20,,,,,
2021-01-21,1.2896569512509672,1.2634,103.57,0.887,0.7288098535092193
2021-01-22,1.2939958592132506,1.2711,103.76,0.8853,0.7307270734380709
2021-01-25,1.2981955082435415,1.2747,103.78,0.8882,0.7316359379572724
2021-01-26,1.2924906294429364,1.2711,103.69,0.888,0.7283851700779372
2021-01-27,1.3020833333333333,1.2782,104.09,0.889,0.7305669199298656
